0 0 0 0.03 0.03 0.03 0.02 0.11 0.11 0.49 0.51 0.56 0.82 1.08 1.43 2.07 3.6 3.5 4.53 5.01 5.8 8.4 8.73 11.11 15.16 18.97 23.41 27.854 31.149 31.892 35.36 38.888 44.3268125 48.6438 53.007075 57.7998 62.8063125 67.49435 71.9829 77.1983 81.6658125 86.706375 91.6626 98.94105 104.922475 110.1771 114.2494375 119.3938 125.433775 130.2291 139.4697 145.775 150.565025 156.11425 161.5545125 170.0612 176.2467 187.723093333333 198.91846 207.51228 219.403633333333 233.453733333333 243.8956 257.595226666667 270.80292 281.9552 291.9734 303.024666666667 314.98698 327.38568 339.598373333333 353.327
0 0 0 1.803 1.803 1.803 1.202 6.611 6.611 29.449 30.651 33.656 49.282 64.908 85.943 124.407 216.36 210.35 272.253 301.101 348.58 504.84 524.673 667.711 911.116 1140.097 1406.941 1773.86 2107.749 2299.976 2727.14 2999.237 3387.58875 3683.676 3977.5725 4297.752 4627.53075 4927.703 5207.598 5534.095 5801.08875 6103.0935 6393.228 6838.056 7185.4125 7476.534 7682.23225 7954.959 8281.1705 8519.31 9040.518 9362.92 9582.1895 9844.485 10094.30875 10528.508 10911.453 11254.5178666667 11558.8892 11697.1171 12006.4576666667 12411.7041666667 12606.672 12953.6095333333 13256.8044 13444.994 13569.652 13733.6683333333 13928.7346 14132.0901 14316.8554666667 14554.3545
0 0 0 1.167 1.167 1.167 0.778 4.279 4.279 19.061 19.839 21.784 31.898 42.012 55.627 80.523 140.04 136.15 176.217 194.889 225.62 326.76 339.597 432.179 589.724 737.933 910.649 1130.286 1322.102 1420.132 1657.5 1822.875 2083.0844375 2291.6802 2503.420425 2736.4482 2980.6629375 3210.80265 3432.4191 3689.7067 3912.2454375 4163.200125 4411.1094 4772.00295 5071.665025 5337.2889 5546.5183125 5808.6472 6115.395725 6362.4609 6828.0123 7151.305 7401.245475 7689.40075 7973.1367375 8409.4308 8715.3003 9021.75904 9299.19234 9444.37062 9729.1387 10093.8421 10289.4324 10610.79524 10898.39268 11093.0508 11236.3746 11413.307 11617.27842 11829.52422 12027.54616 12271.3185
0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 5 5 13 17 21 26 46 59 81 111 133 154 175 209 238 283 315 374 449 449 569 617 684 749 854 886 983 1043 1128 1168 1251 1319 1378 1454 1532 1633 1729 1826 1927 2015 2094 2171 2252 2331 2409 2485 2559 2630 2699 2767 2823 2878 2936 3003 3066 3097 3126
