0 0 0 0.024 0.024 0.024 0.016 0.088 0.088 0.392 0.408 0.448 0.656 0.864 1.144 1.656 2.88 2.8 3.624 4.008 4.64 6.72 6.984 8.888 12.128 15.176 18.728 23.456 27.688 30.016 35.36 38.888 44.12 48.192 52.272 56.736 61.368 65.648 69.696 74.408 78.36 82.824 87.168 93.672 98.896
0 0 0 0.309 0.309 0.309 0.206 1.133 1.133 5.047 5.253 5.768 8.446 11.124 14.729 21.321 37.08 36.05 46.659 51.603 59.74 86.52 89.919 114.433 156.148 195.391 241.123 301.996 356.483 386.456 455.26 500.683 568.045 620.472 673.002 730.476 790.113 845.218 897.336 958.003 1008.885 1066.359 1122.288 1206.027 1273.286
0 0 0 0.975 0.975 0.975 0.65 3.575 3.575 15.925 16.575 18.2 26.65 35.1 46.475 67.275 117 113.75 147.225 162.825 188.5 273 283.725 361.075 492.7 616.525 760.825 952.9 1124.825 1219.4 1436.5 1579.825 1792.375 1957.8 2123.55 2304.9 2493.075 2666.95 2831.4 3022.825 3183.375 3364.725 3541.2 3805.425 4017.65
0 0 0 1.131 1.131 1.131 0.754 4.147 4.147 18.473 19.227 21.112 30.914 40.716 53.911 78.039 135.72 131.95 170.781 188.877 218.66 316.68 329.121 418.847 571.532 715.169 882.557 1105.364 1304.797 1414.504 1666.34 1832.597 2079.155 2271.048 2463.318 2673.684 2891.967 3093.662 3284.424 3506.477 3692.715 3903.081 4107.792 4414.293 4660.474
0 0 0 0.561 0.561 0.561 0.374 2.057 2.057 9.163 9.537 10.472 15.334 20.196 26.741 38.709 67.32 65.45 84.711 93.687 108.46 157.08 163.251 207.757 283.492 354.739 437.767 548.284 647.207 701.624 826.54 909.007 1031.305 1126.488 1221.858 1326.204 1434.477 1534.522 1629.144 1739.287 1831.665 1936.011 2037.552 2189.583 2311.694
0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 5 5 13 17 21 26 46 59 81 111 133 154 175 209 238 283 315 374 449 449 569 617 684 749 854 886 983 1043 1128 1168
