"day","susceptibles","percentage_infected"
83,4295399.9100404,0.000762382758885418
84,4295342.38944289,0.000695320133433013
85,4295299.21371139,0.000632507945318302
86,4295269.37259918,0.000574171507531383
87,4295251.84276873,0.000520343414726304
88,4295245.61937311,0.000470927355117947
89,4295249.73629243,0.000425743728662079
90,4295255.31779837,0.000384723465887642
91,4295270.1466628,0.000347669331574262
92,4295293.31799456,0.000314198799001221
93,4295324.01635351,0.000283966843712602
94,4295361.50645264,0.000256661549746365
95,4295405.12484137,0.000232000638621855
96,4295454.27256599,0.000209728575411963
97,4295508.40864569,0.00018961405566873
98,4295567.04426878,0.000171447781300833
99,4295629.73760888,0.000155040450135182
100,4295696.08917665,0.000140220923036084
101,4295765.73768354,0.000126834560318445
102,4295838.35633975,0.000114741703168173
103,4295913.64940381,0.000103816244632692
104,4295986.4986065,9.40427730231169e-05
105,4296061.90191491,8.53566312100048e-05
106,4296139.56532105,7.75977345717576e-05
107,4296219.23757099,7.06381653591456e-05
108,4296300.70165965,6.4374119203815e-05
109,4296383.76837156,5.87201305387384e-05
110,4296468.27133559,5.36048710053052e-05
111,4296554.06320788,4.89680696650466e-05
112,4296641.01269261,4.47582292091526e-05
113,4296729.00217616,4.09309045382306e-05
114,4296817.92587262,3.74474249260561e-05
115,4296907.68826346,3.42738709329345e-05
116,4296998.20286137,3.1380312195884e-05
117,4297089.39115624,2.87401895567127e-05
118,4297181.1817464,2.63298325916697e-05
119,4297273.50958812,2.41280638357663e-05
120,4297366.31534407,2.21158724277533e-05
121,4297459.54486121,2.02761635683995e-05
122,4297553.14857465,1.85934813130006e-05
123,4297647.08121221,1.70538911267488e-05
124,4297741.30133208,1.56447748381009e-05
125,4297835.77098089,1.43546876519083e-05
126,4297930.45539752,1.3173245691738e-05
127,4298025.32273685,1.20910203773778e-05
128,4298120.34381187,1.1099437308611e-05
129,4298215.49186762,1.01906946323235e-05
130,4298310.74237735,9.35769081212546e-06
131,4298406.07285086,8.59395499950056e-06
132,4298501.46266667,7.89358948493524e-06
133,4298596.89291157,7.25121525083432e-06
134,4298692.34624319,6.66192504524541e-06
135,4298787.80675629,6.12123942186524e-06
136,4298883.25986309,5.6250675077976e-06
137,4298978.69218887,5.16967329644168e-06
