"day","susceptibles","percentage_infected"
83,4292269.8421031,0.000967494858761958
84,4291863.94325452,0.000923717375759279
85,4291483.378163,0.000881014778730793
86,4291127.23128293,0.000839616912312389
87,4290794.51226314,0.000799665376595636
88,4290484.19667388,0.000761240036796183
89,4290195.25723454,0.000724378060766056
90,4289913.54258167,0.000689349681925376
91,4289651.55608122,0.000656259701120043
92,4289408.1216358,0.000624917447781926
93,4289182.18251424,0.000595177031925033
94,4288972.77648086,0.000566922644995087
95,4288779.01814796,0.000540058970002662
96,4288600.08611273,0.000514504860680449
97,4288435.21498946,0.000490189305551898
98,4288283.68578685,0.000467048263389584
99,4288144.82256312,0.000445023164314195
100,4288017.98840251,0.00042405966957043
101,4287902.58096998,0.000404106696481022
102,4287798.03088836,0.000385116009783295
103,4287703.79914381,0.000367041817076144
104,4287603.50155245,0.000350159442477064
105,4287512.85313053,0.000334574348350262
106,4287431.10592876,0.000320055045088706
107,4287357.64711638,0.000306436585723077
108,4287291.96156033,0.000293598898437017
109,4287233.60565432,0.000281452443908456
110,4287182.18908711,0.000269928609671881
111,4287137.36225516,0.000258973346853864
112,4287098.80715413,0.000248542750945215
113,4287066.23113998,0.000238600192626355
114,4287039.36237071,0.000229114316707658
115,4287017.94652726,0.000220057692686704
116,4287001.74440565,0.000211405883388894
117,4286990.52999708,0.000203136759480007
118,4286984.08918407,0.000195230090378384
119,4286982.21857798,0.000187667193686235
120,4286984.72470703,0.000180430721009709
121,4286991.42319555,0.000173504457698661
122,4287002.13816978,0.000166873199051042
123,4287016.70175323,0.000160522658921658
124,4287034.95359676,0.000154439386759914
125,4287056.74042015,0.000148610685570682
126,4287081.91565425,0.000143024561543868
127,4287110.33909533,0.000137669676050959
128,4287141.87658097,0.000132535299967631
129,4287176.3996922,0.000127611273454973
130,4287213.7854736,0.000122887970310127
131,4287253.91614053,0.000118356261938667
132,4287296.6788061,0.000114007483588198
133,4287341.96560968,0.000109833450382786
134,4287389.67280908,0.000105826346174964
135,4287439.70127994,0.000101978785152385
136,4287491.95570556,9.82837165895088e-05
137,4287546.34495319,9.47344691877194e-05
138,4287602.78139217,9.13246751812308e-05
139,4287661.1812017,8.80483042940154e-05
140,4287721.46370927,8.48995898299039e-05
141,4287783.55177948,8.18730722313694e-05
142,4287847.37122533,7.89635349714891e-05
143,4287912.85085592,7.61660095521769e-05
144,4287979.92237634,7.34757663363034e-05
145,4288048.52022093,7.0888299512982e-05
146,4288118.58122149,6.83992885288224e-05
147,4288190.04495918,6.60046432946233e-05
148,4288262.85337317,6.37004604656284e-05
149,4288336.95064562,6.14830096516508e-05
150,4288412.28316463,5.93487287120237e-05
151,4288488.79939837,5.72942153780223e-05
152,4288566.44983457,5.53162223378388e-05
153,4288645.18683887,5.34116402012965e-05
154,4288724.96468961,5.15775090371631e-05
155,4288805.7393527,4.98109891866671e-05
156,4288887.46856884,4.81093770688486e-05
157,4288970.11163528,4.64700810903192e-05
158,4289053.62946156,4.48906271448671e-05
159,4289137.98440547,4.33686458684081e-05
160,4289223.1402854,4.19018721866763e-05
161,4289309.06227177,4.04881362230202e-05
162,4289395.71685759,3.91253620032277e-05
163,4289483.07180259,3.78115624834953e-05
164,4289571.09606219,3.65448331121596e-05
165,4289659.75978079,3.532335337435e-05
166,4289749.03418867,3.41453760842701e-05
167,4289838.8916215,3.30092307024361e-05
168,4289929.30541174,3.19133138790447e-05
169,4290020.24991177,3.08560912514031e-05
170,4290111.70039257,2.98360897016508e-05
171,4290203.633075,2.88519002434383e-05
172,4290296.0250158,2.79021680767331e-05
173,4290388.85412921,2.6985595421461e-05
174,4290482.09915388,2.61009391691936e-05
175,4290575.73956331,2.52470026433615e-05
176,4290669.75563665,2.44226430716929e-05
177,4290764.12831877,2.36267592283283e-05
178,4290858.83926683,2.28582960635269e-05
179,4290953.8708172,2.21162421314085e-05
180,4291049.20591222,2.13996237454487e-05
181,4291144.82814859,2.0707509069774e-05
182,4291240.72167956,2.00390005643421e-05
183,4291336.87124159,1.93932372795722e-05
184,4291433.26212644,1.87693928440395e-05
185,4291529.88012899,1.81666713706584e-05
186,4291626.71158909,1.75843113266294e-05
187,4291723.74329416,1.70215775164134e-05
188,4291820.96251032,1.64777640484271e-05
189,4291918.35698612,1.59521948717664e-05
190,4292015.9148613,1.54442164819232e-05
191,4292113.6247158,1.49532021651874e-05
