"day","susceptibles","percentage_infected"
146,4242246.49159898,0.00106479839360113
147,4241385.58410888,0.00107027697905392
148,4240521.56790916,0.00107570167875065
149,4239654.52134706,0.00108106999411201
150,4238784.52449187,0.00108637952071112
151,4237911.65834286,0.00109162789947177
152,4237036.00607225,0.00109681289219329
153,4236157.65197696,0.00110193232281394
154,4235276.68093686,0.0011069840480606
155,4234393.17960671,0.00111196602168044
156,4233507.23558449,0.00111687626774821
157,4232618.93749129,0.00112171288120617
158,4231728.37364809,0.00112647392287685
159,4230835.63903983,0.00113115792012649
160,4229940.82103164,0.0011357628823614
161,4229044.01306257,0.00114028723018348
162,4228145.30820264,0.00114472937880115
163,4227244.80009785,0.00114908784985249
164,4226342.58873193,0.00115336114079759
165,4225438.75303951,0.00115754810500327
166,4224533.40889124,0.00116164714972834
