"day","susceptibles","percentage_infected"
146,4271891.74939343,0.000406785251310102
147,4271665.4177341,0.000405379896169798
148,4271440.51799981,0.000404003829484679
149,4271217.02637044,0.000402656314297283
150,4270994.9194672,0.000401336648542217
151,4270774.17436126,0.000400044162865693
152,4270554.76859131,0.00039877821744809
153,4270336.68012033,0.000397538204819776
154,4270119.88736626,0.000396323544981494
155,4269904.36906838,0.00039513366784955
156,4269690.10456215,0.000393968047137176
157,4269477.07347064,0.000392826161808186
158,4269265.2557031,0.000391707495897184
159,4269054.63164667,0.000390611562623798
160,4268845.18202554,0.000389537887224899
161,4268636.88793398,0.000388486010805016
162,4268429.73041002,0.000387455474136157
163,4268223.69250149,0.000386445894882153
164,4268018.75518544,0.000385456808690424
165,4267814.90126374,0.000384487823403399
166,4267612.11357262,0.000383538541502409
